PERIODO,EVENTO,MODALIDAD_DE_EJECUCION,COSTO_DE_OBRA-EXP_TEC,COSTO_ACTUALIZADO,RANGO_DE_INVERSION,SALDO_DE_INVERSION,TIPO_DE_OBRA,MACRO_REGION,ANO_INICIO_OBRA,ULT_AVANCE_MES,ULT_AVANCE_ANO,PLAZO_DE_EJECUCION,AVANCE_FISICO,NIVEL_DE_GOBIERNO,SECTOR,UNIDAD_ORGANICA,LEY_31589,INVENTARIO_OBRAS_PARALIZADAS_MEF,CAUSAL_PARALIZACION
202406,PROCESO NORMAL,CONTRATA,628167.6,628167.6,< =1,473468.36,EDUCACIÓN/CULTURA,SUR,2022,5,2024,90,31.34,G. LOCAL,EDUCACIÓN,GERENCIA REGIONAL DE CONTROL DE UCAYALI,0,SI,14 OTROS
202406,PROCESO NORMAL,CONTRATA,626581,626581,< =1,524152.44,OTRAS INFRAESTRUCTURAS,CENTRO,2016,6,2017,120,14.94,G. LOCAL,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,14 OTROS
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,455129,626384.25,< =1,213976.17,ORDEN PÚBLICO/DEFENSA Y SEGURIDAD,SUR,2014,11,2020,84,63.57,G. LOCAL,ORDEN PÚBLICO/DEFENSA Y SEGURIDAD,GERENCIA REGIONAL DE CONTROL DE CAJAMARCA,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202406,PROCESO NORMAL,CONTRATA,625241.92,625241.92,< =1,413533.68,AGRICULTURA,NORTE,2021,8,2023,60,3.46,G. LOCAL,AGRICULTURA,GERENCIA REGIONAL DE CONTROL DE TACNA,0,NO,14 OTROS
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,511981,622537.14,< =1,32586.14,AGRICULTURA,CENTRO,2012,6,2015,120,61.21,G. LOCAL,AGRICULTURA,GERENCIA REGIONAL DE CONTROL DE MOQUEGUA,1,NO,14 OTROS
202406,PROCESO NORMAL,CONTRATA,548038.14,619719,< =1,512192.66,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",ORIENTE,2013,8,2015,90,52.15,G. LOCAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE ANCASH,1,SI,14 OTROS
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,618722.18,618722.18,< =1,267211.98,TRANSPORTES Y COMUNICACIONES,SUR,2019,7,2021,90,51.46,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE PUNO,1,SI,14 OTROS
202406,PROCESO NORMAL,CONTRATA,618534.3,618534.3,< =1,426164.08,AGRICULTURA,SUR,2021,8,2023,60,0.11,G. LOCAL,AGRICULTURA,GERENCIA REGIONAL DE CONTROL DE TACNA,0,NO,14 OTROS
202406,PROCESO NORMAL,CONTRATA,616397.65,616397.65,< =1,246328.018805998,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",CENTRO,2016,7,2022,90,74.16,G. NACIONAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO","SUBGERENCIA DE CONTROL DEL SECTOR VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",1,SI,2 INCUMPLIMIENTO DE CONTRATO
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,615268.75,615268.75,< =1,194706.41,TRANSPORTES Y COMUNICACIONES,NORTE,2016,10,2018,90,68.35,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE CUSCO,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202406,PROCESO NORMAL,CONTRATA,615233.26,615233.26,< =1,82132.01,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",SUR,2019,3,2024,90,95.83,G. LOCAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE HUANCAVELICA,1,NO,14 OTROS
202406,PROCESO NORMAL,CONTRATA,615065,615065,< =1,355547.99,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",SUR,2013,8,2015,75,61.06,G. LOCAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE ANCASH,1,SI,14 OTROS
202406,PROCESO NORMAL,CONTRATA,614889.67,614889.67,< =1,434742.26,TRANSPORTES Y COMUNICACIONES,CENTRO,2019,3,2020,60,34.76,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE ANCASH,0,NO,2 INCUMPLIMIENTO DE CONTRATO
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,614363.19,614363.19,< =1,303038.96,SALUD,NORTE,2019,8,2022,135,62.83,G. LOCAL,SALUD,GERENCIA REGIONAL DE CONTROL DE CUSCO,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,351004.02,614301.6,< =1,14869.26,OTRAS INFRAESTRUCTURAS,NORTE,2021,8,2022,90,89.4,G. LOCAL,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE JUNÍN,1,SI,14 OTROS
202406,PROCESO NORMAL,CONTRATA,614136.85,614136.85,< =1,206225.85,AGRICULTURA,SUR,2021,8,2023,60,52.77,G. LOCAL,AGRICULTURA,GERENCIA REGIONAL DE CONTROL DE TACNA,1,NO,14 OTROS
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,613810.28,613810.28,< =1,284955.55,OTRAS INFRAESTRUCTURAS,SUR,2022,4,2022,90,43.87,G. LOCAL,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE AREQUIPA,0,NO,14 OTROS
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,582332.25,613076.91,< =1,67581.21,TRANSPORTES Y COMUNICACIONES,NORTE,2019,4,2024,90,20.44,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202406,PROCESO NORMAL,CONTRATA,613017.5,613017.5,< =1,178668.79,AGRICULTURA,CENTRO,2021,8,2023,60,57.33,G. LOCAL,AGRICULTURA,GERENCIA REGIONAL DE CONTROL DE TACNA,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,607426.47,607426.47,< =1,196561.68,AGRICULTURA,SUR,2015,1,2017,180,52.25,G. LOCAL,AGRICULTURA,GERENCIA REGIONAL DE CONTROL DE AREQUIPA,1,NO,14 OTROS
202406,PROCESO NORMAL,CONTRATA,606958.51,606958.51,< =1,402598.51,AGRICULTURA,NORTE,2014,7,2014,90,30,G. REGIONAL,AGRICULTURA,GERENCIA REGIONAL DE CONTROL DE PASCO,0,NO,14 OTROS
202406,PROCESO NORMAL,CONTRATA,606706.6,606706.6,< =1,254962.78,AGRICULTURA,SUR,2021,8,2023,60,39.26,G. LOCAL,AGRICULTURA,GERENCIA REGIONAL DE CONTROL DE TACNA,0,NO,14 OTROS
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,349782.04,604938.71,< =1,181028.78,TRANSPORTES Y COMUNICACIONES,CENTRO,2019,5,2022,60,80.75,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE SAN MARTÍN,1,NO,14 OTROS
202406,PROCESO NORMAL,CONTRATA,535741.78,602741.78,< =1,567741.78,SALUD,SUR,2022,10,2023,90,59.2,G. LOCAL,SALUD,GERENCIA REGIONAL DE CONTROL DE AMAZONAS,1,NO,2 INCUMPLIMIENTO DE CONTRATO
202406,PROCESO NORMAL,CONTRATA,549379.53,598687.98,< =1,335840.87,OTRAS INFRAESTRUCTURAS,CENTRO,2022,10,2023,60,23.86,G. LOCAL,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE PIURA,0,SI,14 OTROS
202406,PROCESO NORMAL,CONTRATA,556555.36,598437.33,< =1,111499.36,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",NORTE,2022,6,2023,120,87.99,G. LOCAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE UCAYALI,1,SI,14 OTROS
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,598237.7,598237.7,< =1,189442.5,TRANSPORTES Y COMUNICACIONES,SUR,2018,1,2023,120,86.39,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,597082.78,597082.78,< =1,521193.69,AGRICULTURA,ORIENTE,2014,3,2023,90,6.3,G. LOCAL,AGRICULTURA,GERENCIA REGIONAL DE CONTROL DE CUSCO,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202406,PROCESO NORMAL,CONTRATA,595846,595846,< =1,376846.31,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",SUR,2013,8,2015,120,53.88,G. LOCAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE ANCASH,1,SI,14 OTROS
202406,PROCESO NORMAL,CONTRATA,595746.48,595746.48,< =1,556080.26,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",SUR,2016,1,2017,60,72.81,G. LOCAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE HUÁNUCO,1,NO,14 OTROS
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,186598.17,594585.7,< =1,266671.15,TRANSPORTES Y COMUNICACIONES,CENTRO,2020,4,2022,60,82.72,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE SAN MARTÍN,1,NO,14 OTROS
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,548083.21,594508.7,< =1,241854.79,AGRICULTURA,SUR,2020,11,2022,120,37.84,G. LOCAL,AGRICULTURA,GERENCIA REGIONAL DE CONTROL DE JUNÍN,0,NO,14 OTROS
202406,PROCESO NORMAL,CONTRATA,593925.19,593925.19,< =1,79792.68,AGRICULTURA,SUR,2021,8,2023,60,77.57,G. LOCAL,AGRICULTURA,GERENCIA REGIONAL DE CONTROL DE TACNA,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,592781.22,592781.22,< =1,326075.72,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",SUR,2021,10,2022,120,48.28,G. LOCAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,591261.17,591261.17,< =1,193909.1,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",SUR,2017,10,2022,120,56.25,G. LOCAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE MADRE DE DIOS,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,590676.8,590676.8,< =1,365077.11,TRANSPORTES Y COMUNICACIONES,SUR,2018,7,2022,160,95.46,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE CUSCO,1,NO,14 OTROS
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,397705.95,588316.96,< =1,14436.64,TRANSPORTES Y COMUNICACIONES,SUR,2021,1,2023,90,54.56,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE JUNÍN,1,SI,14 OTROS
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,587841.68,587841.68,< =1,359375.53,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",SUR,2014,7,2022,120,8.73,G. LOCAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE CUSCO,0,NO,14 OTROS
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,586898.95,586898.95,< =1,73984.99,EDUCACIÓN/CULTURA,SUR,2015,11,2016,105,55.63,G. LOCAL,EDUCACIÓN,GERENCIA REGIONAL DE CONTROL DE HUANCAVELICA,1,NO,14 OTROS
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,586460.15,586460.15,< =1,243216.35,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",SUR,2016,12,2016,150,43.5,G. LOCAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE CUSCO,0,NO,14 OTROS
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,585529.85,585529.85,< =1,363708.9,ORDEN PÚBLICO/DEFENSA Y SEGURIDAD,SUR,2020,8,2022,90,64.51,G. LOCAL,ORDEN PÚBLICO/DEFENSA Y SEGURIDAD,GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202406,PROCESO NORMAL,CONTRATA,584891,584891,< =1,287085.01,SALUD,SUR,2010,1,2011,120,52.09,G. REGIONAL,SALUD,GERENCIA REGIONAL DE CONTROL DE HUANCAVELICA,1,NO,2 INCUMPLIMIENTO DE CONTRATO
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,581832.76,581832.77,< =1,278558.27,TRANSPORTES Y COMUNICACIONES,SUR,2015,11,2022,90,63.73,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202406,PROCESO NORMAL,CONTRATA,581158.11,581158.11,< =1,163377.74,AGRICULTURA,SUR,2021,8,2023,60,59.23,G. LOCAL,AGRICULTURA,GERENCIA REGIONAL DE CONTROL DE TACNA,1,NO,14 OTROS
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,530257.19,580441.72,< =1,237991.82,EDUCACIÓN/CULTURA,CENTRO,2022,11,2022,92,95.71,G. LOCAL,EDUCACIÓN,GERENCIA REGIONAL DE CONTROL DE AYACUCHO,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202406,PROCESO NORMAL,CONTRATA,579365.9,579365.9,< =1,123054.72,AGRICULTURA,SUR,2021,8,2023,60,67.85,G. LOCAL,AGRICULTURA,GERENCIA REGIONAL DE CONTROL DE TACNA,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202406,PROCESO NORMAL,CONTRATA,578795.02,578795.02,< =1,143063.68,AGRICULTURA,CENTRO,2021,8,2023,60,60.48,G. LOCAL,AGRICULTURA,GERENCIA REGIONAL DE CONTROL DE TACNA,1,NO,14 OTROS
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,578768.61,578768.61,< =1,99779.16,TRANSPORTES Y COMUNICACIONES,CENTRO,2014,8,2023,84,86.1,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE LORETO,1,SI,14 OTROS
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,493229.96,577271.57,< =1,280327.75,TRANSPORTES Y COMUNICACIONES,SUR,2014,11,2016,90,81.48,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE TACNA,1,NO,14 OTROS
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,576075.63,576075.63,< =1,296013.63,TRANSPORTES Y COMUNICACIONES,NORTE,2021,11,2022,75,42.3,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE PIURA,0,NO,14 OTROS
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,575340.89,575340.89,< =1,419243.49,TRANSPORTES Y COMUNICACIONES,NORTE,2017,10,2018,90,84.32,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE ANCASH,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202406,PROCESO NORMAL,CONTRATA,574630.78,574630.78,< =1,500394.69,TRANSPORTES Y COMUNICACIONES,SUR,2021,10,2021,30,0.01,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE LAMBAYEQUE,0,NO,14 OTROS
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,574336.12,574336.12,< =1,221885.12,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",SUR,2021,4,2024,90,83.55,G. LOCAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE MOQUEGUA,1,SI,14 OTROS
202406,PROCESO NORMAL,CONTRATA,542501.99,572501.99,< =1,490223.02,OTRAS INFRAESTRUCTURAS,CENTRO,2013,10,2023,90,13.93,G. NACIONAL,DESARROLLO E INCLUSIÓN SOCIAL,SUBGERENCIA DE CONTROL DEL SECTOR SOCIAL Y CULTURA,0,NO,2 INCUMPLIMIENTO DE CONTRATO
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,572217,572217.33,< =1,136841.43,EDUCACIÓN/CULTURA,NORTE,2012,12,2016,150,70,G. LOCAL,EDUCACIÓN,GERENCIA REGIONAL DE CONTROL DE CAJAMARCA,1,NO,14 OTROS
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,572020.97,572020.97,< =1,397792.47,TRANSPORTES Y COMUNICACIONES,CENTRO,2019,5,2024,60,25.68,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE PUNO,0,SI,14 OTROS
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,304177.66,568246.4,< =1,210714.8,OTRAS INFRAESTRUCTURAS,SUR,2022,5,2024,90,76.51,G. LOCAL,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE JUNÍN,1,SI,14 OTROS
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,566748.39,566748.39,< =1,97333.64,OTRAS INFRAESTRUCTURAS,NORTE,2019,8,2022,150,19.66,G. LOCAL,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE CAJAMARCA,0,NO,14 OTROS
202406,PROCESO NORMAL,CONTRATA,564376.44,564376.44,< =1,274144.48,ENERGÍA Y MINAS,ORIENTE,2022,4,2024,60,52.05,G. LOCAL,ENERGÍA Y MINAS,GERENCIA REGIONAL DE CONTROL DE LA LIBERTAD,1,NO,2 INCUMPLIMIENTO DE CONTRATO
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,563985.5,563985.5,< =1,504253.3,TRANSPORTES Y COMUNICACIONES,CENTRO,2012,11,2020,45,66.9,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE CAJAMARCA,1,SI,14 OTROS
202406,PROCESO NORMAL,CONTRATA,389955.62,563885.74,< =1,198621.04,TRANSPORTES Y COMUNICACIONES,CENTRO,2015,9,2015,60,28.63,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE LIMA METROPOLITANA,0,NO,14 OTROS
202406,PROCESO NORMAL,CONTRATA,563197.08,563197.08,< =1,387186.4,AGRICULTURA,SUR,2021,8,2023,60,0.23,G. LOCAL,AGRICULTURA,GERENCIA REGIONAL DE CONTROL DE TACNA,0,NO,14 OTROS
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,562049.16,562049.16,< =1,468121.04,TRANSPORTES Y COMUNICACIONES,SUR,2013,6,2015,180,23.69,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE LAMBAYEQUE,0,NO,14 OTROS
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,561260.82,561260.82,< =1,27462.95,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",CENTRO,2014,7,2023,90,41.05,G. LOCAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE HUANCAVELICA,0,SI,14 OTROS
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,506527.42,560943.27,< =1,177238.51,OTRAS INFRAESTRUCTURAS,CENTRO,2020,12,2023,75,77.92,G. LOCAL,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE AREQUIPA,1,NO,14 OTROS
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,558584.03,558584.03,< =1,454468.03,AGRICULTURA,SUR,2014,10,2022,120,0.1,G. LOCAL,AGRICULTURA,GERENCIA REGIONAL DE CONTROL DE CUSCO,0,NO,14 OTROS
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,312840.24,554299.07,< =1,237809.17,TRANSPORTES Y COMUNICACIONES,CENTRO,2014,12,2017,90,61.05,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE AMAZONAS,1,SI,14 OTROS
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,551714.74,551714.74,< =1,190833.26,TRANSPORTES Y COMUNICACIONES,CENTRO,2016,11,2016,90,51.13,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE AMAZONAS,1,NO,14 OTROS
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,513767.47,550125.99,< =1,367157.59,TRANSPORTES Y COMUNICACIONES,ORIENTE,2019,7,2020,60,33,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE LORETO,0,SI,14 OTROS
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,550087.94,550087.94,< =1,247918.04,AGRICULTURA,NORTE,2015,12,2017,150,38.26,G. LOCAL,AGRICULTURA,GERENCIA REGIONAL DE CONTROL DE CUSCO,0,NO,14 OTROS
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,549993.98,549993.98,< =1,351724.6,TRANSPORTES Y COMUNICACIONES,SUR,2017,11,2018,90,36.05,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE CUSCO,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,500000,549764.23,< =1,64610.01,OTRAS INFRAESTRUCTURAS,CENTRO,2018,5,2024,120,78.85,G. LOCAL,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE AYACUCHO,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,330649.42,549126.63,< =1,115641.46,EDUCACIÓN/CULTURA,SUR,2017,12,2023,60,84.98,G. LOCAL,EDUCACIÓN,GERENCIA REGIONAL DE CONTROL DE APURÍMAC,0,SI,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,396020.78,548557.7,< =1,68711.43,OTRAS INFRAESTRUCTURAS,SUR,2017,4,2024,122,48.8,G. LOCAL,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE CUSCO,0,NO,14 OTROS
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,548040.99,548040.99,< =1,206313.59,EDUCACIÓN/CULTURA,CENTRO,2016,11,2016,60,58.11,G. LOCAL,EDUCACIÓN,GERENCIA REGIONAL DE CONTROL DE PUNO,1,NO,14 OTROS
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,491659,545948.66,< =1,33822.6,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",CENTRO,2016,3,2017,180,51.42,G. LOCAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE CUSCO,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,545922.16,545922.16,< =1,78156.26,AGRICULTURA,ORIENTE,2022,7,2023,120,20.09,G. LOCAL,AGRICULTURA,GERENCIA REGIONAL DE CONTROL DE CUSCO,0,NO,14 OTROS
202406,PROCESO NORMAL,CONTRATA,126015.32,545766.03,< =1,186269.35,EDUCACIÓN/CULTURA,SUR,2022,8,2023,35,63.16,G. NACIONAL,EDUCACIÓN,SUBGERENCIA DE CONTROL DEL SECTOR EDUCACIÓN,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,544561.76,544561.76,< =1,226833.19,TRANSPORTES Y COMUNICACIONES,NORTE,2016,12,2016,120,86.05,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE HUANCAVELICA,1,SI,14 OTROS
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,541620.89,541620.89,< =1,391728.39,TRANSPORTES Y COMUNICACIONES,CENTRO,2020,2,2021,120,28.54,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,540000,540000,< =1,532580,TRANSPORTES Y COMUNICACIONES,SUR,2017,3,2019,240,1.39,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE LIMA PROVINCIAS,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,536714.02,536714.02,< =1,144019.02,TRANSPORTES Y COMUNICACIONES,SUR,2022,5,2023,90,83.06,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE CAJAMARCA,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,126578.49,535555.41,< =1,153626.93,SALUD,SUR,2020,5,2024,60,97.83,G. LOCAL,SALUD,GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202406,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,530920.75,530920.75,< =1,316133.34,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",SUR,2015,11,2016,45,84.22,G. LOCAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE HUANCAVELICA,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202406,PROCESO NORMAL,CONTRATA,529916.38,529916.38,< =1,111363.13,AGRICULTURA,ORIENTE,2021,2,2023,90,89.15,G. LOCAL,AGRICULTURA,GERENCIA REGIONAL DE CONTROL DE LIMA PROVINCIAS,1,NO,14 OTROS
